1,listen, リスン, 聞く, きく
1,list, リストゥ, 名簿に記入する，載る, めいぼにきにゅうする，のる
1,leave, リーブ, 去る，～のままにしておく, さる，〜のままにしておく
1,leaf, リーフ, 葉, は
1,read, リードゥ, 読む, よむ
1,reach, リーチ, 到着する，手が届く, とうちゃくする，てがとどく
1,real, リアル, 本当の，実在する, ほんとうの，じつざいする
1,really, リアリー, ほんとうに，とても, ほんとうに，とても
1,land, ランドゥ, 陸，着陸する, りく，ちゃくりくする
1,lunch, ランチ, 昼食, ちゅうしょく
1,language, ラングエッジ, 言語, げんご
1,rang, ラング, ringの過去形, ringのかこけい
1,run, ラン, 走る，経営する, はしる，けいえいする
1,love, ラブ, 愛，愛する, あい，あいする
1,laugh, ラフ, 笑う, わらう
1,rabbit, ラビットゥ, ウサギ, ウサギ
1,lucky, ラッキー, 幸運な, こううんな
1,last, ラストゥ, この前の，最後の, このまえの，さいごの
1,round, ラウンドゥ, 丸い，ラウンド, まるい，ラウンド
1,line, ライン, 行，列, ぎょう，れつ
1,library, ライブラリー, 図書館, としょかん
1,life, ライフ, 生活，一生, せいかつ，いっしょう
1,ride, ライドゥ, 乗る，乗っていく, のる，のっていく
1,right, ライトゥ, 正しい，右の, ただしい，みぎの
1,write, ライトゥ, 書く, かく
1,light, ライトゥ, 光，信号, ひかり，しんごう
1,rise, ライズ, のぼる, のぼる
1,rice, ライス, 米, べい
1,like, ライク, 好む，好きである, このむ，〜のような
1,lion, ライオン, ライオン，名物男, ライオン，めいぶつおとこ
1,learn, ラーン, 学ぶ, まなぶ
1,large, ラージ, 大きい，多い, おおきい，おおい
1,use, ユース, 使う，使用, つかう，しよう
1,usual, ユージュアル, いつもの，通例の, いつもの，つうれいの
1,usually, ユージュアリー, ふつう, ふつう
1,you, ユー, あなたは，あなたがたは, あなたは，あなたがたは
1,yours, ユアーズ, あなたのもの，あなたがたのもの, あなたのもの，あなたがたのもの
1,your, ユア, あなたの，あなたがたの, あなたの，あなたがたの
1,young, ヤング, 若い, わかい
1,yard, ヤードゥ, 庭, にわ
1,monkey, モンキー, サル，いたずら小僧, サル，いたずらこぞう
1,morning, モーニング, 朝，午前, あさ，ごぜん
1,most, モウストゥ, 最も, もっとも
1,more, モア, より多くの，もっと多くのこと, よりおおくの，もっとおおくのこと
1,member, メンバー, メンバー，一員, メンバー，いちいん
1,men, メン, manの複数形，人々, manのふくすうけい，ひとびと
1,memory, メモリー, 記憶装置，記憶, きおくそうち，きおく
1,many, メニー, 多くの, おおくの
1,met, メットゥ, meetの過去・過去分詞形, meetのかこ・かこぶんしけい
1,mail, メイル, 鎖かたびら，うろこ, くさりかたびら，うろこ
1,made, メイドゥ, makeの過去・過去分詞形, makeのかこ・かこぶんしけい
1,make, メイク, 作る，～の状態にさせる, つくる，〜のじょうたいにさせる
1,may, メイ, かもしれない，してもよい, かもしれない，してもよい
1,May, メイ,5月, かもしれない，してもよい
1,moon, ムーン, 月, つき
1,move, ムーブ, 動く，動かす, うごく，うごかす
1,movie, ムービー, 映画, えいが
1,milk, ミルク, 牛乳，ミルク, ぎゅうにゅう，ミルク
1,mirror, ミラー, 鏡，模範, かがみ，もはん
1,music, ミュージック, 音楽, おんがく
1,musician, ミュージシャン, 音楽家, おんがくか
1,museum, ミュージアム, 美術館, びじゅつかん
1,minute, ミニットゥ, 分，少しの間, ぶん，すこしのあいだ
1,middle, ミドゥル, まん中の，真ん中, まんなかの，まんなか
1,midnight, ミドゥナイトゥ, 真夜中，真夜中の, まよなか，まよなかの
1,mistook, ミストゥック, mistakeの過去形, mistakeのかこけい
1,mistake, ミステイク, 誤り，間違える, あやまり，まちがえる
1,Mr, ミスター, (男性の姓の前で)～さん, (だんせいのせいのまえで)〜さん
1,miss, ミス, 逃す，いなくて寂しい, のがす，いなくてさみしい
1,Miss, ミス, (独身女性の姓の前で)～さん, のがす，いなくてさみしい
1,mean, ミーン, 意味する，卑怯な, いみする，ひきょうな
1,meal, ミール, 食事, しょくじ
1,meet, ミートゥ, 会う，出迎える, あう，でむかえる
1,meat, ミートゥ, 肉，食事, にく，しょくじ
1,meeting, ミーティング, 会う，集合, あう，しゅうごう
1,meter, ミーター, メートル, メートル
1,me, ミー, わたしを, わたしを
1,Monday, マンデイ, 月曜日, げつようび
1,month, マンス, 月, つき
1,man, マン, 男性，男の人, だんせい，おとこのひと
1,marry, マリー, 結婚する，結婚する, けっこんする，けっこんする
1,money, マネー, お金, おきん
1,map, マップ, 地図, ちず
1,much, マッチ, ずっと，はるかに, ずっと，はるかに
1,matter, マター, 問題，事柄, もんだい，ことがら
1,must, マストゥ, ～しなければならない，絶対～だ, 〜しなければならない，ぜったい〜だ
1,master, マスター, 主人，修士, しゅじん，しゅうし
1,machine, マシーン, 機械，組織, きかい，そしき
1,mother, マザー, 母, はは
1,magazine, マガジーン, 火薬庫，雑誌, かやくこ，ざっし
1,mountain, マウンテン, 山, やま
1,mouse, マウス, ネズミ, ネズミ
1,mouth, マウス, 口, くち
1,mind, マインドゥ, 心，気にする, こころ，きにする
1,mine, マイン, わたしのもの, わたしのもの
1,mile, マイル, マイル，海里, マイル，みさと
1,my, マイ, 私の, わたしの
1,March, マーチ,3月, こうしん(する)
1,market, マーケットゥ, 市場，マーケット, しじょう，マーケット
1,what, ホワットゥ, 何，何の, なに，なんの
1,while, ホワイル, 間，一方で, あいだ，いっぽうで
1,white, ホワイトゥ, 白い, しろい
1,why, ホワイ, なぜ，どうして, なぜ，どうして
1,holiday, ホリデイ, 祝日，休日, しゅくじつ，きゅうじつ
1,police, ポリース, 警察, けいさつ
1,popular, ポピュラー, 人気のある, にんきのある
1,hobby, ホビー, 道楽，趣味, どうらく，しゅみ
1,bottle, ボトゥル, 瓶, びん
1,potato, ポテイトウ, じゃがいも, じゃがいも
1,body, ボディー, 身体，本体, しんたい，ほんたい
1,pot, ポットゥ, つぼ，はち, つぼ，はち
1,hot, ホットゥ, 暑い，熱い, あつい，あつい
1,box, ボックス, 箱, はこ
1,hospital, ホスピタル, 病院, びょういん
1,pocket, ポケットゥ, ポケット，一袋, ポケット，ひとふくろ
1,born, ボーン, 生まれつきの, うまれつきの
1,ball, ボール, ボール，球, ボール，たま
1,horse, ホース, 馬, うま
1,pork, ポーク, 豚肉，援助金, ぶたにく，えんじょきん
1,boy, ボーイ, 男の子，少年, おとこのこ，しょうねん
1,when, ホェン, ～のとき，いつ, 〜のとき，いつ
1,where, ホエア, どこに，どこで, どこに，どこで
1,hold, ホウルドゥ, 持ち続ける，握る, もちつづける，にぎる
1,hole, ホウル, 穴をあける，穴, あなをあける，あな
1,home, ホウム, 家へ，故郷へ, いえへ，ふるさとへ
1,hope, ホウプ, 望む，期待する, のぞむ，きたいする
1,boat, ボウトゥ, 船, ふね
1,bought, ボウトゥ, buyの過去・過去分詞形, buyのかこ・かこぶんしけい
1,hotel, ホウテル, ホテル，旅館, ホテル，りょかん
1,post, ポウストゥ, 郵便局，郵便, ゆうびんきょく，ゆうびん
1,both, ボウス,両方，2人とも,りょうほう，2つとも
1,point, ポイントゥ, 点，先端, いってん，てん
1,voice, ボイス, 声, こえ
1,bench, ベンチ, ベンチ，法廷, ベンチ，ほうてい
1,pencil, ペンシル, えんぴつ, えんぴつ
1,pen, ペン, ペン, ペン
1,help, ヘルプ, 手伝う，助け, てつだう，たすけ
1,healthy, ヘルシー, 健康(的)な, けんこう(まと)な
1,bell, ベル, 鈴をつける，鈴, すずをつける，すず
1,very, ベリー, たいへん，とても, たいへん，とても
1,heavy, ヘビー, 重い, おもい
1,pet, ペットゥ, ペット, ペット
1,bed, ベッドゥ, ベッド, ベッド
1,head, ヘッドゥ, 頭(の働き)，頭脳, あたま(のはたらき)，ずのう
1,better, ベタア, よりよい, よりよい
1,best, ベストゥ, 最もよく，最上の, もっともよく，さいじょうの
1,vegetable, ベジタブル, 野菜, やさい
1,paint, ペイントゥ, 描く，ペンキで塗る, えがく，ペンキでぬる
1,baby, ベイビイ, 赤ん坊, あかんぼう
1,paper, ペイパー, 紙，答案, かみ，とうあん
1,page, ペイジ, ページ，書物, ページ，しょもつ
1,bake, ベイク, 焼く, やく
1,baker, ベイカー, パン屋，携帯用小型天火, パンや，けいたいようこがたてんぴ
1,pay, ペイ, 報いる，支払う, むくいる，しはらう
1,parent, ペアレントゥ, 親, おや
1,pair, ペアー,一対，1対,いっつい，1たい
1,hair, ヘァー, かみ(の毛), かみ(のけ)
1,front, フロントゥ, 前面，前, ぜんめん，まえ
1,from, フロム, 起点，～から, きてん，〜から
1,promise, プロミス, 約束，約束する, やくそく，やくそくする
1,frog, フロッグ, カエル，フランス人, カエル，フランスひと
1,brought, ブロートゥ, bringの過去・過去分詞形, bringのかこ・かこぶんしけい
1,blow, ブロウ, 打撃，精神的打撃, だげき，せいしんてきだげき
1,floor, フロアー, 立会所，床, たちあいじょ，ゆか
1,friendly, フレンドゥリー, 友好的な，親切な, ゆうこうてきな，しんせつな
1,friend, フレンドゥ, 友達, ともだち
1,bread, ブレッドゥ, パン, パン
1,fresh, フレッシュ, 新鮮な，初期, しんせんな，しょき
1,breakfast, ブレックファーストゥ, 朝食, ちょうしょく
1,present, プレゼントゥ, プレゼント，与える, プレゼント，あたえる
1,plane, プレイン, 飛行機, ひこうき
1,place, プレイス, 場所，余地, ばしょ，よち
1,break, ブレイク, 壊す，中断する, こわす，ちゅうだんする
1,play, プレイ, 演奏する，する, えんそうする，する
1,fruit, フルートゥ, くだもの, くだもの
1,blue, ブルー, 青い, あおい
1,flew, フルー, flyの過去形, flyのかこけい
1,pull, プル, 引っ張る，引き寄せる,#N/A
1,full, フル, いっぱいの，満腹である, いっぱいの，まんぷくである
1,bring, ブリング, 持ってくる, もってくる
1,pretty, プリティー, きれいな, きれいな
1,bridge, ブリッジ, 橋をかける，空間を埋める, はしをかける，くうかんをうめる
1,please, プリーズ, どうぞ, どうぞ
1,free, フリー, 自由な，ひまな, じゆうな，ひまな
1,plant, プラントゥ, 植物, しょくぶつ
1,plan, プラン, 計画，計画する, けいかく，けいかくする
1,flower, フラワー, 花, はな
1,flat, フラットゥ, 平らな，きっかり, たいらな，きっかり
1,black, ブラック, 黒い, くろい
1,brother, ブラザー, 兄弟，兄, きょうだい，あに
1,practice, プラクティス, 練習，実践, れんしゅう，じっせん
1,brown, ブラウン, 茶色の, ちゃいろの
1,proud, プラウドゥ, 自尊心のある，誇る, じそんしんのある，ほこる
1,Friday, フライデイ, 金曜日, きんようび
1,price, プライス, 値段(をつける)，価値, ねだん(をつける)，かち
1,fly, フライ, 飛ぶ，ハエ, とぶ，ハエ
1,put, プットゥ, 置く, おく
1,foot, フットゥ, 足，フィート, あし，フィート
1,push, プッシュ, 押す, おす
1,book, ブック, 本, ほん
1,fox, フォックス, 狐，狡猾な人, きつね，こうかつなひと
1,forest, フォーレストゥ, 森林, しんりん
1,fall, フォール, 秋，落ちる, あき，おちる
1,forty, フォーティー,40，40の,40，40の
1,fork, フォーク, フォーク，分岐点, フォーク，ぶんきてん
1,for, フォー, 目的・方向，～の方へ, もくてき・ほうこう，〜のかたへ
1,four, フォー,4，4つの,4，4つの
1,phone, フォウン, 電話，電話をかける, でんわ，でんわをかける
1,forget, フォアゲットゥ, 忘れる, わすれる
1,felt, フェルトゥ, feelの過去・過去分詞形, feelのかこ・かこぶんしけい
1,fell, フェル, fallの過去形，落ちた, fallのかこけい，おちた
1,February, フェブラリー,2月,2つき
1,famous, フェイマス, よく知られた，有名な, よくしられた，ゆうめいな
1,face, フェイス, 顔，直面する, かお，ちょくめんする
1,pool, プール, 水たまり，小さな池, みずたまり，ちいさないけ
1,fool, フール, ばか, ばか
1,whom, フーム, だれに，だれを, だれに，だれを
1,boot, ブートゥ, 長靴，解雇, ながぐつ，かいこ
1,food, フードゥ, 食べ物, たべもの
1,whose, フーズ, だれの, だれの
1,who, フー, 誰が, だれが
1,finger, フィンガー, 指, ゆび
1,film, フィルム, フィルム，被膜, フィルム，ひまく
1,fifteen, フィフティーン,15，15の,15，15の
1,fifty, フィフティー,50，50の,50，50の
1,finish, フィニッシュ, 終える，終わる, おえる，おわる
1,which, フィッチ, どちらの，どちら, どちらの，どちら
1,fish, フィッシュ, 魚, さかな
1,future, フィゥーチャー, 未来，将来の, みらい，しょうらいの
1,few, フィゥー, 少しの，少数の, すこしの，しょうすうの
1,field, フィールドゥ, 野原，(球を)さばく, のはら，(たまを)さばく
1,feel, フィール, 思う，感じる, おもう，かんじる
1,feeling, フィーリング, 感じる，感じ, かんじる，かんじ
1,feet, フィートゥ, フィート，footの複数形, フィート，footのふくすうけい
1,fun, ファン, 楽しみ, たのしみ
1,family, ファミリー, 家族, かぞく
1,funny, ファニー, おかしな, おかしな
1,fat, ファットゥ, 太った，脂肪, ふとった，しぼう
1,father, ファザー, 父, ちち
1,factory, ファクトリー, 海外代理店，工場, かいがいだいりてん，こうじょう
1,fact, ファクトゥ, 事実, じじつ
1,find, ファインドゥ, 見つける, みつける
1,fine, ファイン, 元気な，申し分ない, げんきな，もうしぶんない
1,five, ファイブ,5，5つの,5，5つの
1,fight, ファイトゥ, 戦う，戦い, たたかう，たたかい
1,fire, ファイアー, 火，解雇する, ひ，かいこする
1,farm, ファーム, 農場, のうじょう
1,farmer, ファーマー, 農場主, のうじょうしゅ
1,first, ファーストゥ,1番目の，初めての,1ばんめの，はじめての
1,fast, ファーストゥ, 速く，速い, はやく，はやい
1,poor, プアー, 貧しい，かわいそうな, まずしい，かわいそうな
1,far, ファー, 遠くに，はるかに, とおくに，はるかに
1,pink, ピンク, (色)ピンク，桃色(の), (いろ)ピンク，ももいろ(の)
1,below, ビロウ, 基準の下，の下に, きじゅんのした，のしたに
1,village, ビレッジ, 村, むら
1,build, ビルドゥ, 建てる，つくる, たてる，つくる
1,building, ビルディング, 建物, たてもの
1,hill, ヒル, 丘, おか
1,believe, ビリーブ, 信じる，思う, しんじる，おもう
1,beautiful, ビューティフル, 美しい, うつくしい
1,him, ヒム, 彼を, かれを
1,before, ビフォア, 前に, まえに
1,behind, ビハインドゥ, 背後，～のうしろに, はいご，〜のうしろに
1,between, ビトゥイーン, の間で，協力して, 〜のあいだ
1,video, ビデオ, ビデオ, ビデオ
1,hit, ヒットゥ, 打つ，叩く, うつ，たたく
1,pig, ピッグ, ブタ，豚肉, ブタ，ぶたにく
1,pick, ピック, 突く，選ぶ, つく，えらぶ
1,big, ビッグ, 大きい, おおきい
1,picking, ピッキング, pickの現在分詞・動名詞，収穫, pickのげんざいぶんし・どうめいし，しゅうかく
1,history, ヒストリー, 歴史, れきし
1,his, ヒズ, 彼の，彼のもの, かれの，かれのもの
1,business, ビジネス, 仕事, しごと
1,visit, ビジットゥ, 訪れる，訪問, おとずれる，ほうもん
1,visitor, ビジター, 訪問者，見舞人, ほうもんしゃ，みまいじん
1,busy, ビジイ, いそがしい, いそがしい
1,beside, ビサイドゥ, すぐ隣に，側に, すぐとなりに，がわに
1,because, ビコーズ, なぜなら, なぜなら
1,became, ビケイム, becomeの過去形，なった, becomeのかこけい，なった
1,picnic, ピクニック, ピクニック，戸外での食事, ピクニック，こがいでのしょくじ
1,picture, ピクテュァ, 写真，絵, しゃしん，え
1,begin, ビギン, (を)始める，始まる, (を)はじめる，はじまる
1,beginning, ビギニング, 始まる，初め, はじまる，はじめ
1,begun, ビガン, beginの過去形, beginのかこけい
1,become, ビカム, (ある状態に)なる, (あるじょうたいに)なる
1,been, ビーン, beの過去分詞形，であった, beのかこぶんしけい，であった
1,people, ピープル, 人々，国民, ひとびと，こくみん
1,beef, ビーフ, 牛肉，問題, ぎゅうにく，もんだい
1,piece, ピース,一部，1つ,いちぶ，1つ
1,be, ビー, ある, ある
1,he, ヒー, 彼は，彼が, かれは，かれが
1,piano, ピアノウ, ピアノ, ピアノ
1,hear, ヒアー, 聞こえる, きこえる
1,here, ヒア, ここに，ここで, ここに，ここで
1,hundred, ハンドゥレッドゥ,100,100
1,hand, ハンドゥ, 手，手渡す, て，てわたす
1,pants, パンツ, ズボン(の)，パンツ(の), ズボン(の)，パンツ(の)
1,hungry, ハングリー, 空腹の，飢えている, くうふくの，うえている
1,bank, バンク, 銀行，(川の)土手, ぎんこう，(かわの)どて
1,power, パワー, 有力な人，動力を供給する, ゆうりょくなひと，どうりょくをきょうきゅうする
1,hello, ハロー, こんにちは，やあ, こんにちは，やあ
1,hurry, ハリー, 急ぐ，急がせる, いそぐ，いそがせる
1,happen, ハプン, 起こる，ふりかかる, おこる，ふりかかる
1,have, ハブ, 持っている，経験する, もっている，けいけんする
1,happiness, ハピネス, 適切さ，幸福, てきせつさ，こうふく
1,perhaps, パハップス, ことによると，おそらくは, ことによると，おそらくは
1,honey, ハニー, はちみつ, はちみつ
1,banana, バナナ, バナナ, バナナ
1,happy, ハッピー, しあわせな，うれしい, しあわせな，うれしい
1,bad, バッドゥ, 悪い, わるい
1,but, バットゥ, しかし，～以外の, しかし，〜いがいの
1,bat, バットゥ, コウモリ，強打, コウモリ，きょうだ
1,had, ハッドゥ, haveの過去・過去分詞形, haveのかこ・かこぶんしけい
1,hat, ハットゥ, 帽子，賄賂, ぼうし，わいろ
1,bag, バッグ, 鞄, かばん
1,back, バック, 後ろに，支援する, うしろに，しえんする
1,butter, バター, バター, バター
1,husband, ハズバンドゥ, 夫, おっと
1,basket, バスケットゥ, かご, かご
1,pass, パス, 通る，経つ, とおる，たつ
1,bus, バス, バス, バス
1,bath, バス, 浴槽，入浴, よくそう，にゅうよく
1,has, ハズ,haveの3人称現在単数形,haveの3にんしょうげんざいたんすうけい
1,vacation, バケイション, 休暇，休日, きゅうか，きゅうじつ
1,pound, パウンドゥ, ポンド，留め置き場, ポンド，とめおきば
1,house, ハウス, 家, いえ
1,how, ハウ, どのようにして，どれくらい, どのようにして，どれくらい
1,pilot, パイロットゥ, パイロット，水先案内人, パイロット，みずさきあんないにん
1,pipe, パイプ, パイプ，導管, パイプ，どうかん
1,bicycle, バイシクル, 自転車, じてんしゃ
1,bike, バイク, 自転車，オートバイ, じてんしゃ，オートバイ
1,violin, バイオリン, バイオリン, バイオリン
1,by, バイ, 接近，～で, 〜で，〜により
1,buy, バイ, 買う, かう
1,high, ハイ, 高い, たかい
1,hi, ハイ, ごきげんよう，こんにちは, ごきげんよう，こんにちは
1,half, ハーフ,半分の，2分の1の,はんぶんの，2ぶんの1の
1,part, パートゥ, 部分，役割, ぶぶん，やくわり
1,bird, バードゥ, 鳥, とり
1,hard, ハードゥ, 熱心に，激しく, ねっしんに，はげしく
1,heart, ハートゥ, 心，心臓, こころ，しんぞう
1,hurt, ハートゥ, 傷つける, きずつける
1,party, パーティー, 会，パーティ, かい，パーティ
1,person, パーソン, 人, ひと
1,percent, パーセントゥ, パーセント，割合, パーセント，わりあい
1,past, パーストゥ, 過去(の)，過ぎて, かこ(の)，すぎて
1,birthday, バースデイ, 誕生日, たんじょうび
1,hers, ハーズ, 彼女のもの, かのじょのもの
1,park, パーク, 公園, こうえん
1,bye, バーイ, さよなら, さよなら
1,her, ハー, 彼女の，彼女を, かのじょの，かのじょを
1,not, ノットゥ, ～でない, 〜でない
1,north, ノース, 北，北部, きた，ほくぶ
1,no, ノー, いいえ，少しも～ない, いいえ，すこしも〜ない
1,nobody, ノウボディー, 誰も(一人も)～ない，とるに足りない人, だれも(ひとりも)〜ない，とるにたりないひと
1,November, ノウベンバー,11月,11つき
1,note, ノゥトゥ, 符号，覚え書き, ふごう，おぼえかき
1,nose, ノウズ, 鼻, はな
1,know, ノウ, 知っている, しっている
1,noise, ノイズ, 騒音，騒がしさ, そうおん，さわがしさ
1,never, ネバー, 決して～ない，一度も～ない, けっして〜ない，いちども〜ない
1,neck, ネック, 頚状部，首, けいじょうぶ，くび
1,necessary, ネセサリー, 欠くことのできない，必要な, かくことのできない，ひつような
1,next, ネクストゥ, 次の，次の人・物, つぎの，つぎのひと・もの
1,nail, ネイル, 守らせる，釘付けにする, まもらせる，くぎづけにする
1,name, ネイム, 名前, なまえ
1,neighbor, ネイバー, 近所の人，隣人, きんじょのひと，りんじん
1,noon, ヌーン, 正午, しょうご
1,news, ニューズ, 知らせ，ニュース, しらせ，ニュース
1,new, ニュー, 新しい, あたらしい
1,knew, ニュー, knowの過去形, knowのかこけい
1,near, ニヤー, 近くに，近づく, ちかくに，ちかづく
1,need, ニードゥ, 必要とする，必要物, ひつようとする，ひつようもの
1,knee, ニー, ひざ，膝, ひざ，ひざ
1,number, ナンバー, 数，番号, すう，ばんごう
1,none, ナン, 少しも～ない，だれも～ない, すこしも〜ない，だれも〜ない
1,narrow, ナロウ, 狭い，狭くなる, せまい，せまくなる
1,nothing, ナッシング, 何も～ない, なにも〜ない
1,natural, ナチュラル, 自然の，当然の, しぜんの，とうぜんの
1,now, ナウ, 今，現在, いま，げんざい
1,nineteen, ナインティーン,19，19の,19，19の
1,ninety, ナインティー,90，90の,90，90の
1,nine, ナイン,9，9つの,9，9つの
1,knife, ナイフ, ナイフ，小刀, ナイフ，こがたな
1,night, ナイトゥ, 夜, よる
1,nice, ナイス, すてきな，よい, すてきな，よい
1,nurse, ナース, 養成する人，看護婦, ようせいするひと，かんごふ
1,tomato, トメイトウ, トマト，女, トマト，おんな
1,top, トップ, 上部，頂上, じょうぶ，ちょうじょう
1,dog, ドッグ, イヌ，犬, イヌ，いぬ
1,doctor, ドクター, 医者，博士, いしゃ，はかせ
1,doll, ドール, 人形, にんぎょう
1,tall, トール, (背の)高い, (せの)たかい
1,daughter, ドーター, 娘, むすめ
1,talk, トーク, 話す，論ずる, はなす，ろんずる
1,drop, ドゥロップ, 落ちる，落とす, おちる，おとす
1,draw, ドゥロー, えがく, えがく
1,dress, ドゥレス, 着物を着せる，衣服を着る, きものをきせる，いふくをきる
1,train, トゥレイン, 列車，訓練する, れっしゃ，くんれんする
1,told, トウルドゥ, tellの過去・過去分詞形，語った, tellのかこ・かこぶんしけい，かたった
1,TRUE, トゥルー, 本当の，あてはまる, ほんとうの，あてはまる
1,drink, ドゥリンク, 飲む, のむ
1,trip, トゥリップ, 旅行, りょこう
1,dream, ドゥリーム, 夢を見る，夢, ゆめをみる，ゆめ
1,tree, トゥリー, 木, き
1,travel, トゥラベル, 旅行，旅行する, りょこう，りょこうする
1,trouble, トゥラブル, 悩み，苦労, なやみ，くろう
1,drive, ドゥライブ, 運転する，～を駆り立てる, うんてんする，〜をかりたてる
1,driver, ドゥライバー, 運転手, うんてんしゅ
1,dry, ドゥライ, 乾燥した，無味乾燥な, かんそうした，むみかんそうな
1,try, トゥライ, 試す，やってみる, ためす，やってみる
1,tomorrow, トゥモロウ, 明日, あす
1,tonight, トゥナイトゥ, 今夜, こんや
1,today, トゥデイ, 今日，今日は, きょう，きょうは
1,took, トゥック, takeの過去形, takeのかこけい
1,together, トゥギャザー, いっしょに, いっしょに
1,twenty, トゥェンティー,20，20の,20，20の
1,tooth, トゥース, 歯，toothの複数形, は，toothのふくすうけい
1,toward, トゥウォードゥ, の方へ, のかたへ
1,do, ドゥー, する，役に立つ, する，やくにたつ
1,to, トゥー, (到達点)～へ, 〜へ
1,too, トゥー, ～もまた，あまりに～すぎる, 〜もまた，あまりに〜すぎる
1,two, トゥー,2，2つ,2，2つ
1,toe, トウ, 足指，あし指, あしゆび，あしゆび
1,toilet, トイレットゥ, 化粧，便所, けしょう，べんじょ
1,toy, トイ, おもちゃ，おもちゃの, おもちゃ，おもちゃの
1,door, ドア, ドア，戸, ドア，と
1,tent, テントゥ, テント, テント
1,ten, テン,10，10の,10，10の
1,telephone, テレフォウン, 電話(をする), でんわ(をする)
1,television, テレビジョン, テレビ, テレビ
1,tell, テル, 言う，区別する, いう，くべつする
1,delicious, デリシャス, おいしい, おいしい
1,during, デュアリング, ～の間, 〜のあいだ
1,tennis, テニス, テニス, テニス
1,dead, デッドゥ, 死んだ，死んでいる, しんだ，しんでいる
1,test, テストゥ, テストする，試す, テストする，ためす
1,desk, デスク, 机, つくえ
1,death, デス, 終わり，死, おわり，し
1,dangerous, デインジャラス, 危険な, きけんな
1,till, ティル, まで, まで
